变更单 ID,变更类型,变更单地址,项目 ID,项目名称,应用ID,应用名称,软件版本,配置变量版本,配置模版版本,流水线 ID,审批人,执行人,变更单开始时间,变更单结束时间,变更实例数目,任务正式变更总时长（全量时长）,是否灰度,第一个实例到第二个实例执行间隔,在 10min 内开始执行实例数,在 10min 内开始执行实例比例,是否灰度单台,最后 10min 内完成执行实例数,最后 10min 内完成执行实例比例,批量策略是否合格,最大并发实例数,最大并发实例比例,是否有暂停/观察,暂停/观察点数目,暂停/观察时间大于 30min 点数目,第一个暂停/观察点时长,第一个暂停/观察点时长是否大于 30min,是否强制回滚验证,变更单是否存在回滚,回滚实例数,回滚时长,不合规信息
8816067,版本发布,http://zhiyan.woa.com/cicd/1096/deploy/#/deploy/detail/8816067,1096,图片平台_缓存系统,9618,cachenode,cvm_v1.2.0,"{""version_name"":""v_20240816094530"",""version_uuid"":""7668e489-a7d7-4176-b2f9-b382829f2b0d""}",v_20240729195701,0,null,v_lixzheng,2024-08-20 10:35:38,2024-08-20 10:49:13,125,11m27s,true,1m28s,124,99.2,false,124,99.2,false,20,16,true,1,0,5s,false,false,false,0,0s,"变更单全量耗时小于 30min! 
变更单未开启强制回滚验证！
变更单未进行灰度单台！
变更单第一个暂停/观察点时长小于 30min! 
变更单全量第一批实例（前十分钟）内开始执行实例数目大于 10%! 
变更单全量最后一批实例（最后十分钟）内变更实例超过 50%! 
变更实例数目超过 10 个且暂停超过 30min 暂停数目不超过 3 个！
"
8815588,版本发布,http://zhiyan.woa.com/cicd/1096/deploy/#/deploy/detail/8815588,1096,图片平台_缓存系统,9618,cachenode,cvm_v1.2.0,"{""version_name"":""v_20240816094530"",""version_uuid"":""7668e489-a7d7-4176-b2f9-b382829f2b0d""}",v_20240729195701,0,null,v_lixzheng,2024-08-20 10:16:31,2024-08-20 10:25:45,101,9m8s,false,1m23s,101,100,false,101,100,false,20,19.801980198019802,true,1,0,4s,false,false,false,0,0s,"变更单全量耗时小于 30min! 
变更单未开启强制回滚验证！
变更单未进行灰度单台！
变更单第一个暂停/观察点时长小于 30min! 
变更单全量第一批实例（前十分钟）内开始执行实例数目大于 10%! 
变更单全量最后一批实例（最后十分钟）内变更实例超过 50%! 
变更实例数目超过 10 个且暂停超过 30min 暂停数目不超过 3 个！
"
8815568,版本发布,http://zhiyan.woa.com/cicd/1096/deploy/#/deploy/detail/8815568,1096,图片平台_缓存系统,16336,route,route_v1.0.5,"{""version_name"":""v_20240116161414"",""version_uuid"":""6eb30a3e-6b50-4531-8f22-7b39987507c7""}",v_20231207194846,0,null,v_lixzheng,2024-08-20 10:16:28,2024-08-20 10:25:34,8,9m1s,false,1m13s,8,100,false,8,100,false,1,12.5,true,1,0,3s,false,false,false,0,0s,"变更单全量耗时小于 30min! 
变更单未开启强制回滚验证！
变更单未进行灰度单台！
变更单第一个暂停/观察点时长小于 30min! 
变更单全量第一批实例（前十分钟）内开始执行实例数目大于 10%! 
变更单全量最后一批实例（最后十分钟）内变更实例超过 50%! 
变更实例数目不超过 10 个且暂停超过 30min 暂停数目不超过 2 个！
"
8815535,版本发布,http://zhiyan.woa.com/cicd/1096/deploy/#/deploy/detail/8815535,1096,图片平台_缓存系统,16245,master,master_v1.0.6,"{""version_name"":""v_20240725164816"",""version_uuid"":""a00600e1-fb50-47cb-8337-2268ed1f1e55""}",v_20240116110646,0,null,v_lixzheng,2024-08-20 10:16:26,2024-08-20 10:17:30,2,51s,false,0s,2,100,false,2,100,false,2,100,false,0,0,0s,false,false,false,0,0s,"变更单全量耗时小于 30min! 
变更单未开启强制回滚验证！
变更单未进行灰度单台！
变更单第一个暂停/观察点时长小于 30min! 
变更单全量第一批实例（前十分钟）内开始执行实例数目大于 10%! 
变更单全量最后一批实例（最后十分钟）内变更实例超过 50%! 
变更实例数目不超过 10 个且暂停超过 30min 暂停数目不超过 2 个！
"
8815525,版本发布,http://zhiyan.woa.com/cicd/1096/deploy/#/deploy/detail/8815525,1096,图片平台_缓存系统,16336,route,route_v1.0.5,"{""version_name"":""v_20240116161414"",""version_uuid"":""6eb30a3e-6b50-4531-8f22-7b39987507c7""}",v_20231207194846,0,null,v_lixzheng,2024-08-20 10:16:18,2024-08-20 10:23:58,6,7m34s,false,1m25s,6,100,false,6,100,false,1,16.666666666666664,true,1,0,4s,false,false,false,0,0s,"变更单全量耗时小于 30min! 
变更单未开启强制回滚验证！
变更单未进行灰度单台！
变更单第一个暂停/观察点时长小于 30min! 
变更单全量第一批实例（前十分钟）内开始执行实例数目大于 10%! 
变更单全量最后一批实例（最后十分钟）内变更实例超过 50%! 
变更实例数目不超过 10 个且暂停超过 30min 暂停数目不超过 2 个！
"
8815511,版本发布,http://zhiyan.woa.com/cicd/1096/deploy/#/deploy/detail/8815511,1096,图片平台_缓存系统,16245,master,master_v1.0.6,"{""version_name"":""v_20240725164816"",""version_uuid"":""a00600e1-fb50-47cb-8337-2268ed1f1e55""}",v_20240116110646,0,null,v_lixzheng,2024-08-20 10:16:14,2024-08-20 10:17:26,2,2m31s,false,1m38s,2,100,false,2,100,false,1,50,false,0,0,0s,false,false,false,0,0s,"变更单全量耗时小于 30min! 
变更单未开启强制回滚验证！
变更单未进行灰度单台！
变更单第一个暂停/观察点时长小于 30min! 
变更单全量第一批实例（前十分钟）内开始执行实例数目大于 10%! 
变更单全量最后一批实例（最后十分钟）内变更实例超过 50%! 
变更实例数目不超过 10 个且暂停超过 30min 暂停数目不超过 2 个！
"
8808565,版本发布,http://zhiyan.woa.com/cicd/1096/deploy/#/deploy/detail/8808565,1096,图片平台_缓存系统,16245,master,master_v1.0.6,"{""version_name"":""v_20240725164816"",""version_uuid"":""a00600e1-fb50-47cb-8337-2268ed1f1e55""}",v_20230620101754,0,null,jinglunchen,2024-08-19 17:10:41,2024-08-19 17:27:03,10,13m13s,true,47s,6,60,false,7,70,false,1,10,true,2,0,13s,false,true,false,0,0s,"变更单全量耗时小于 30min! 
变更单未进行灰度单台！
变更单第一个暂停/观察点时长小于 30min! 
变更单全量第一批实例（前十分钟）内开始执行实例数目大于 10%! 
变更单全量最后一批实例（最后十分钟）内变更实例超过 50%! 
变更实例数目超过 10 个且暂停超过 30min 暂停数目不超过 3 个！
"
8805518,版本发布,http://zhiyan.woa.com/cicd/1096/deploy/#/deploy/detail/8805518,1096,图片平台_缓存系统,16245,master,master_v1.0.6,"{""version_name"":""v_20240725164816"",""version_uuid"":""a00600e1-fb50-47cb-8337-2268ed1f1e55""}",v_20240116110646,0,null,winonali,2024-08-19 15:39:46,2024-08-19 15:40:41,2,51s,false,0s,2,100,false,2,100,false,2,100,false,0,0,0s,false,false,false,0,0s,"变更单全量耗时小于 30min! 
变更单未开启强制回滚验证！
变更单未进行灰度单台！
变更单第一个暂停/观察点时长小于 30min! 
变更单全量第一批实例（前十分钟）内开始执行实例数目大于 10%! 
变更单全量最后一批实例（最后十分钟）内变更实例超过 50%! 
变更实例数目不超过 10 个且暂停超过 30min 暂停数目不超过 2 个！
"
8802585,版本发布,http://zhiyan.woa.com/cicd/1096/deploy/#/deploy/detail/8802585,1096,图片平台_缓存系统,9618,cachenode,cvm_v1.2.0,"{""version_name"":""v_20240816094530"",""version_uuid"":""7668e489-a7d7-4176-b2f9-b382829f2b0d""}",v_20240729195701,0,null,v_lixzheng,2024-08-19 15:04:31,2024-08-19 15:12:17,82,7m39s,false,1m7s,82,100,false,82,100,false,20,24.390243902439025,true,1,0,5s,false,false,false,0,0s,"变更单全量耗时小于 30min! 
变更单未开启强制回滚验证！
变更单未进行灰度单台！
变更单第一个暂停/观察点时长小于 30min! 
变更单全量第一批实例（前十分钟）内开始执行实例数目大于 10%! 
变更单全量最后一批实例（最后十分钟）内变更实例超过 50%! 
变更实例数目超过 10 个且暂停超过 30min 暂停数目不超过 3 个！
"
8802583,版本发布,http://zhiyan.woa.com/cicd/1096/deploy/#/deploy/detail/8802583,1096,图片平台_缓存系统,9618,cachenode,cvm_v1.2.0,"{""version_name"":""v_20240816094530"",""version_uuid"":""7668e489-a7d7-4176-b2f9-b382829f2b0d""}",v_20240729195701,0,null,v_lixzheng,2024-08-19 15:04:28,2024-08-19 15:16:25,128,11m51s,true,1m33s,127,99.21875,false,127,99.21875,false,20,15.625,true,1,0,4s,false,false,false,0,0s,"变更单全量耗时小于 30min! 
变更单未开启强制回滚验证！
变更单未进行灰度单台！
变更单第一个暂停/观察点时长小于 30min! 
变更单全量第一批实例（前十分钟）内开始执行实例数目大于 10%! 
变更单全量最后一批实例（最后十分钟）内变更实例超过 50%! 
变更实例数目超过 10 个且暂停超过 30min 暂停数目不超过 3 个！
"
8802534,版本发布,http://zhiyan.woa.com/cicd/1096/deploy/#/deploy/detail/8802534,1096,图片平台_缓存系统,16245,master,master_v1.0.6,"{""version_name"":""v_20240725164816"",""version_uuid"":""a00600e1-fb50-47cb-8337-2268ed1f1e55""}",v_20240116110646,0,null,winonali,2024-08-19 14:16:49,2024-08-19 14:17:46,2,52s,false,0s,2,100,false,2,100,false,2,100,false,0,0,0s,false,false,false,0,0s,"变更单全量耗时小于 30min! 
变更单未开启强制回滚验证！
变更单未进行灰度单台！
变更单第一个暂停/观察点时长小于 30min! 
变更单全量第一批实例（前十分钟）内开始执行实例数目大于 10%! 
变更单全量最后一批实例（最后十分钟）内变更实例超过 50%! 
变更实例数目不超过 10 个且暂停超过 30min 暂停数目不超过 2 个！
"
8802474,版本发布,http://zhiyan.woa.com/cicd/1096/deploy/#/deploy/detail/8802474,1096,图片平台_缓存系统,16245,master,master_v1.0.6,"{""version_name"":""v_20240725164816"",""version_uuid"":""a00600e1-fb50-47cb-8337-2268ed1f1e55""}",v_20240116110646,0,null,winonali,2024-08-19 14:12:14,2024-08-19 14:13:03,1,44s,false,0s,1,100,true,1,100,false,1,100,false,0,0,0s,false,false,false,0,0s,"变更单全量耗时小于 30min! 
变更单未开启强制回滚验证！
变更单第一个暂停/观察点时长小于 30min! 
变更单全量第一批实例（前十分钟）内开始执行实例数目大于 10%! 
变更单全量最后一批实例（最后十分钟）内变更实例超过 50%! 
变更实例数目不超过 10 个且暂停超过 30min 暂停数目不超过 2 个！
"
8802411,版本发布,http://zhiyan.woa.com/cicd/1096/deploy/#/deploy/detail/8802411,1096,图片平台_缓存系统,16336,route,route_v1.0.5,"{""version_name"":""v_20240116161414"",""version_uuid"":""6eb30a3e-6b50-4531-8f22-7b39987507c7""}",v_20231207194846,0,null,v_lixzheng,2024-08-19 14:11:19,2024-08-19 14:17:37,5,6m13s,false,1m15s,5,100,false,5,100,false,1,20,true,1,0,3s,false,false,false,0,0s,"变更单全量耗时小于 30min! 
变更单未开启强制回滚验证！
变更单未进行灰度单台！
变更单第一个暂停/观察点时长小于 30min! 
变更单全量第一批实例（前十分钟）内开始执行实例数目大于 10%! 
变更单全量最后一批实例（最后十分钟）内变更实例超过 50%! 
变更实例数目不超过 10 个且暂停超过 30min 暂停数目不超过 2 个！
"
8802404,版本发布,http://zhiyan.woa.com/cicd/1096/deploy/#/deploy/detail/8802404,1096,图片平台_缓存系统,16245,master,master_v1.0.6,"{""version_name"":""v_20240725164816"",""version_uuid"":""a00600e1-fb50-47cb-8337-2268ed1f1e55""}",v_20240116110646,0,null,v_lixzheng,2024-08-19 14:11:17,2024-08-19 14:13:38,2,2m16s,false,1m11s,2,100,false,2,100,false,1,50,true,1,0,3s,false,false,false,0,0s,"变更单全量耗时小于 30min! 
变更单未开启强制回滚验证！
变更单未进行灰度单台！
变更单第一个暂停/观察点时长小于 30min! 
变更单全量第一批实例（前十分钟）内开始执行实例数目大于 10%! 
变更单全量最后一批实例（最后十分钟）内变更实例超过 50%! 
变更实例数目不超过 10 个且暂停超过 30min 暂停数目不超过 2 个！
"
8802391,版本发布,http://zhiyan.woa.com/cicd/1096/deploy/#/deploy/detail/8802391,1096,图片平台_缓存系统,16336,route,route_v1.0.5,"{""version_name"":""v_20240116161414"",""version_uuid"":""6eb30a3e-6b50-4531-8f22-7b39987507c7""}",v_20231207194846,0,null,v_lixzheng,2024-08-19 14:11:14,2024-08-19 14:17:29,5,6m10s,false,1m14s,5,100,false,5,100,false,1,20,true,1,0,4s,false,false,false,0,0s,"变更单全量耗时小于 30min! 
变更单未开启强制回滚验证！
变更单未进行灰度单台！
变更单第一个暂停/观察点时长小于 30min! 
变更单全量第一批实例（前十分钟）内开始执行实例数目大于 10%! 
变更单全量最后一批实例（最后十分钟）内变更实例超过 50%! 
变更实例数目不超过 10 个且暂停超过 30min 暂停数目不超过 2 个！
"
8802360,版本发布,http://zhiyan.woa.com/cicd/1096/deploy/#/deploy/detail/8802360,1096,图片平台_缓存系统,16245,master,master_v1.0.6,"{""version_name"":""v_20240725164816"",""version_uuid"":""a00600e1-fb50-47cb-8337-2268ed1f1e55""}",v_20240116110646,0,null,v_lixzheng,2024-08-19 14:11:10,2024-08-19 14:13:25,2,1h28m46s,true,1h28m3s,1,50,true,1,50,true,1,50,true,1,0,3s,false,false,false,0,0s,"变更单全量耗时小于 30min! 
变更单未开启强制回滚验证！
变更单第一个暂停/观察点时长小于 30min! 
变更单全量第一批实例（前十分钟）内开始执行实例数目大于 10%! 
变更实例数目不超过 10 个且暂停超过 30min 暂停数目不超过 2 个！
"
8796590,版本发布,http://zhiyan.woa.com/cicd/1096/deploy/#/deploy/detail/8796590,1096,图片平台_缓存系统,9618,cachenode,cvm_v1.2.0,"{""version_name"":""v_20240815163758"",""version_uuid"":""c2c04227-3d62-42cc-87df-1c6086d17285""}",v_20231108182724,0,null,v_lixzheng,2024-08-19 10:23:22,2024-08-19 10:42:31,119,19m5s,true,1m24s,69,57.98319327731093,false,69,57.98319327731093,false,10,8.403361344537815,true,1,0,4s,false,false,false,0,0s,"变更单全量耗时小于 30min! 
变更单未开启强制回滚验证！
变更单未进行灰度单台！
变更单第一个暂停/观察点时长小于 30min! 
变更单全量第一批实例（前十分钟）内开始执行实例数目大于 10%! 
变更单全量最后一批实例（最后十分钟）内变更实例超过 50%! 
变更实例数目超过 10 个且暂停超过 30min 暂停数目不超过 3 个！
"
8796058,版本发布,http://zhiyan.woa.com/cicd/1096/deploy/#/deploy/detail/8796058,1096,图片平台_缓存系统,9618,cachenode,cvm_v1.2.0,"{""version_name"":""v_20240815163758"",""version_uuid"":""c2c04227-3d62-42cc-87df-1c6086d17285""}",v_20231108182724,0,null,v_lixzheng,2024-08-19 10:10:58,2024-08-19 10:22:47,128,11m45s,true,1m36s,123,96.09375,false,127,99.21875,false,20,15.625,true,1,0,4s,false,false,false,0,0s,"变更单全量耗时小于 30min! 
变更单未开启强制回滚验证！
变更单未进行灰度单台！
变更单第一个暂停/观察点时长小于 30min! 
变更单全量第一批实例（前十分钟）内开始执行实例数目大于 10%! 
变更单全量最后一批实例（最后十分钟）内变更实例超过 50%! 
变更实例数目超过 10 个且暂停超过 30min 暂停数目不超过 3 个！
"
8796041,版本发布,http://zhiyan.woa.com/cicd/1096/deploy/#/deploy/detail/8796041,1096,图片平台_缓存系统,16336,route,route_v1.0.5,"{""version_name"":""v_20210428105446_release"",""version_uuid"":""c57257f6-78f7-4ce3-8739-c749e09b7493""}",v_20231130171454,0,null,v_lixzheng,2024-08-19 10:10:51,2024-08-19 10:22:03,7,11m8s,true,1m14s,7,100,false,7,100,false,1,14.285714285714285,true,1,0,3s,false,false,false,0,0s,"变更单全量耗时小于 30min! 
变更单未开启强制回滚验证！
变更单未进行灰度单台！
变更单第一个暂停/观察点时长小于 30min! 
变更单全量第一批实例（前十分钟）内开始执行实例数目大于 10%! 
变更单全量最后一批实例（最后十分钟）内变更实例超过 50%! 
变更实例数目不超过 10 个且暂停超过 30min 暂停数目不超过 2 个！
"
8796033,版本发布,http://zhiyan.woa.com/cicd/1096/deploy/#/deploy/detail/8796033,1096,图片平台_缓存系统,16245,master,master_v1.0.6,"{""version_name"":""v_20240725164816"",""version_uuid"":""a00600e1-fb50-47cb-8337-2268ed1f1e55""}",v_20240116110646,0,null,v_lixzheng,2024-08-19 10:10:45,2024-08-19 10:13:16,2,2m27s,false,1m13s,2,100,false,2,100,false,1,50,true,1,0,3s,false,false,false,0,0s,"变更单全量耗时小于 30min! 
变更单未开启强制回滚验证！
变更单未进行灰度单台！
变更单第一个暂停/观察点时长小于 30min! 
变更单全量第一批实例（前十分钟）内开始执行实例数目大于 10%! 
变更单全量最后一批实例（最后十分钟）内变更实例超过 50%! 
变更实例数目不超过 10 个且暂停超过 30min 暂停数目不超过 2 个！
"
8796025,版本发布,http://zhiyan.woa.com/cicd/1096/deploy/#/deploy/detail/8796025,1096,图片平台_缓存系统,16336,route,route_v1.0.5,"{""version_name"":""v_20210428105446_release"",""version_uuid"":""c57257f6-78f7-4ce3-8739-c749e09b7493""}",v_20231130171454,0,null,v_lixzheng,2024-08-19 10:10:40,2024-08-19 10:16:32,5,5m48s,false,1m17s,5,100,false,5,100,false,1,20,true,1,0,4s,false,false,false,0,0s,"变更单全量耗时小于 30min! 
变更单未开启强制回滚验证！
变更单未进行灰度单台！
变更单第一个暂停/观察点时长小于 30min! 
变更单全量第一批实例（前十分钟）内开始执行实例数目大于 10%! 
变更单全量最后一批实例（最后十分钟）内变更实例超过 50%! 
变更实例数目不超过 10 个且暂停超过 30min 暂停数目不超过 2 个！
"
8796021,版本发布,http://zhiyan.woa.com/cicd/1096/deploy/#/deploy/detail/8796021,1096,图片平台_缓存系统,16245,master,master_v1.0.6,"{""version_name"":""v_20240725164816"",""version_uuid"":""a00600e1-fb50-47cb-8337-2268ed1f1e55""}",v_20240116110646,0,null,v_lixzheng,2024-08-19 10:10:35,2024-08-19 10:12:46,2,2m7s,false,1m5s,2,100,false,2,100,false,1,50,true,1,0,3s,false,false,false,0,0s,"变更单全量耗时小于 30min! 
变更单未开启强制回滚验证！
变更单未进行灰度单台！
变更单第一个暂停/观察点时长小于 30min! 
变更单全量第一批实例（前十分钟）内开始执行实例数目大于 10%! 
变更单全量最后一批实例（最后十分钟）内变更实例超过 50%! 
变更实例数目不超过 10 个且暂停超过 30min 暂停数目不超过 2 个！
"
8842669,版本发布,http://zhiyan.woa.com/cicd/1578/deploy/#/deploy/detail/8842669,1578,coffee系统,47453,insight-tool,1.9.5,,,0,,yikunhong,2024-08-21 12:03:53,2024-08-21 12:09:40,55,5m40s,false,0s,55,100,false,55,100,false,55,100,false,0,0,0s,false,false,false,0,0s,"变更单全量耗时小于 30min! 
变更单未开启强制回滚验证！
变更单未进行灰度单台！
变更单第一个暂停/观察点时长小于 30min! 
变更单全量第一批实例（前十分钟）内开始执行实例数目大于 10%! 
变更单全量最后一批实例（最后十分钟）内变更实例超过 50%! 
变更实例数目超过 10 个且暂停超过 30min 暂停数目不超过 3 个！
"
8840142,版本发布,http://zhiyan.woa.com/cicd/1578/deploy/#/deploy/detail/8840142,1578,coffee系统,47453,insight-tool,1.9.4,,,0,,yikunhong,2024-08-21 10:50:04,2024-08-21 10:53:51,55,3m40s,false,0s,55,100,false,55,100,false,55,100,false,0,0,0s,false,false,false,0,0s,"变更单全量耗时小于 30min! 
变更单未开启强制回滚验证！
变更单未进行灰度单台！
变更单第一个暂停/观察点时长小于 30min! 
变更单全量第一批实例（前十分钟）内开始执行实例数目大于 10%! 
变更单全量最后一批实例（最后十分钟）内变更实例超过 50%! 
变更实例数目超过 10 个且暂停超过 30min 暂停数目不超过 3 个！
"
8810796,版本发布,http://zhiyan.woa.com/cicd/1578/deploy/#/deploy/detail/8810796,1578,coffee系统,47453,insight-tool,1.9.3,,,0,null,yikunhong,2024-08-19 18:33:59,2024-08-20 15:38:17,26000,20h19m39s,true,0s,707,2.7192307692307693,false,117,0.44999999999999996,true,191,0.7346153846153846,true,3,3,15h48m20s,true,false,false,0,0s,"变更单未开启强制回滚验证！
变更单未进行灰度单台！
变更实例数目超过 10 个且暂停超过 30min 暂停数目不超过 3 个！
"
8853931,版本发布,http://zhiyan.woa.com/cicd/4799/deploy/#/deploy/detail/8853931,4799,产品树,30434,tree_frontend,prod_184,,,12863,null,dfgong,2024-08-21 17:19:48,2024-08-21 17:21:36,2,1m37s,false,46s,2,100,false,2,100,false,1,50,false,0,0,0s,false,false,false,0,0s,"变更单全量耗时小于 30min! 
变更单未开启强制回滚验证！
变更单未进行灰度单台！
变更单第一个暂停/观察点时长小于 30min! 
变更单全量第一批实例（前十分钟）内开始执行实例数目大于 10%! 
变更单全量最后一批实例（最后十分钟）内变更实例超过 50%! 
变更实例数目不超过 10 个且暂停超过 30min 暂停数目不超过 2 个！
"
8842815,版本发布,http://zhiyan.woa.com/cicd/4799/deploy/#/deploy/detail/8842815,4799,产品树,32409,instance-service,prod_v1.13.20,,,16515,null,joesonzhang,2024-08-21 12:10:53,2024-08-21 12:41:54,5,50s,false,0s,5,100,false,5,100,false,5,100,false,0,0,0s,false,false,false,0,0s,"变更单未开启强制回滚验证！
变更单未进行灰度单台！
变更单第一个暂停/观察点时长小于 30min! 
变更单全量第一批实例（前十分钟）内开始执行实例数目大于 10%! 
变更单全量最后一批实例（最后十分钟）内变更实例超过 50%! 
变更实例数目不超过 10 个且暂停超过 30min 暂停数目不超过 2 个！
"
8842814,版本发布,http://zhiyan.woa.com/cicd/4799/deploy/#/deploy/detail/8842814,4799,产品树,32440,instance-task,prod_v1.13.34,,,16514,null,joesonzhang,2024-08-21 12:10:38,2024-08-21 12:42:26,6,1m39s,false,11s,6,100,false,6,100,false,1,16.666666666666664,false,0,0,0s,false,false,false,0,0s,"变更单未开启强制回滚验证！
变更单未进行灰度单台！
变更单第一个暂停/观察点时长小于 30min! 
变更单全量第一批实例（前十分钟）内开始执行实例数目大于 10%! 
变更单全量最后一批实例（最后十分钟）内变更实例超过 50%! 
变更实例数目不超过 10 个且暂停超过 30min 暂停数目不超过 2 个！
"
8842813,版本发布,http://zhiyan.woa.com/cicd/4799/deploy/#/deploy/detail/8842813,4799,产品树,49688,instance-watcher,prod_v1.14.16,,,37472,null,joesonzhang,2024-08-21 12:10:36,2024-08-21 12:41:19,8,29s,false,6s,8,100,false,8,100,false,1,12.5,false,0,0,0s,false,false,false,0,0s,"变更单未开启强制回滚验证！
变更单未进行灰度单台！
变更单第一个暂停/观察点时长小于 30min! 
变更单全量第一批实例（前十分钟）内开始执行实例数目大于 10%! 
变更单全量最后一批实例（最后十分钟）内变更实例超过 50%! 
变更实例数目不超过 10 个且暂停超过 30min 暂停数目不超过 2 个！
"
8804027,版本发布,http://zhiyan.woa.com/cicd/4799/deploy/#/deploy/detail/8804027,4799,产品树,30429,tree,prod_115,,,12862,null,joesonzhang,2024-08-19 14:55:58,2024-08-19 14:57:41,2,1m38s,false,58s,2,100,false,2,100,false,1,50,false,0,0,0s,false,false,false,0,0s,"变更单全量耗时小于 30min! 
变更单未开启强制回滚验证！
变更单未进行灰度单台！
变更单第一个暂停/观察点时长小于 30min! 
变更单全量第一批实例（前十分钟）内开始执行实例数目大于 10%! 
变更单全量最后一批实例（最后十分钟）内变更实例超过 50%! 
变更实例数目不超过 10 个且暂停超过 30min 暂停数目不超过 2 个！
"
8825204,版本发布,http://zhiyan.woa.com/cicd/5689/deploy/#/deploy/detail/8825204,5689,存储原生数据处理,85101,dps_process_unit_tkex_csig,,,,0,,cyanghuang,2024-08-21 10:22:19,2024-08-22 17:04:15,11,2h10m24s,true,46m54s,1,9.090909090909092,true,5,45.45454545454545,true,1,9.090909090909092,true,10,3,43m2s,true,false,false,0,0s,"变更单未开启强制回滚验证！
变更实例数目超过 10 个且暂停超过 30min 暂停数目不超过 3 个！
"
8825203,版本发布,http://zhiyan.woa.com/cicd/5689/deploy/#/deploy/detail/8825203,5689,存储原生数据处理,85101,dps_process_unit_tkex_csig,,,,0,,cyanghuang,2024-08-22 17:23:30,2024-08-26 10:28:34,11,20h54m20s,true,16h52m23s,1,9.090909090909092,true,5,45.45454545454545,true,1,9.090909090909092,true,10,4,16h49m10s,true,false,false,0,0s,"变更单未开启强制回滚验证！
"
8825202,版本发布,http://zhiyan.woa.com/cicd/5689/deploy/#/deploy/detail/8825202,5689,存储原生数据处理,85101,dps_process_unit_tkex_csig,,,,0,,cyanghuang,2024-08-22 17:23:29,2024-08-23 14:15:07,11,20h50m56s,true,16h52m22s,1,9.090909090909092,true,5,45.45454545454545,true,1,9.090909090909092,true,10,3,16h48m48s,true,false,false,0,0s,"变更单未开启强制回滚验证！
变更实例数目超过 10 个且暂停超过 30min 暂停数目不超过 3 个！
"
8825201,版本发布,http://zhiyan.woa.com/cicd/5689/deploy/#/deploy/detail/8825201,5689,存储原生数据处理,85101,dps_process_unit_tkex_csig,,,,0,,cyanghuang,2024-08-21 10:22:20,2024-08-22 17:03:45,11,2h9m54s,true,46m52s,1,9.090909090909092,true,5,45.45454545454545,true,1,9.090909090909092,true,10,3,43m32s,true,false,false,0,0s,"变更单未开启强制回滚验证！
变更实例数目超过 10 个且暂停超过 30min 暂停数目不超过 3 个！
"
8825200,版本发布,http://zhiyan.woa.com/cicd/5689/deploy/#/deploy/detail/8825200,5689,存储原生数据处理,85101,dps_process_unit_tkex_csig,,,,0,,cyanghuang,2024-08-21 10:22:22,2024-08-22 17:13:37,11,2h19m44s,true,46m52s,1,9.090909090909092,true,4,36.36363636363637,true,1,9.090909090909092,true,10,3,43m32s,true,false,false,0,0s,"变更单未开启强制回滚验证！
变更实例数目超过 10 个且暂停超过 30min 暂停数目不超过 3 个！
"
8825199,版本发布,http://zhiyan.woa.com/cicd/5689/deploy/#/deploy/detail/8825199,5689,存储原生数据处理,85101,dps_process_unit_tkex_csig,,,,0,,cyanghuang,2024-08-22 17:23:29,2024-08-26 10:28:34,11,20h54m4s,true,16h52m23s,1,9.090909090909092,true,5,45.45454545454545,true,1,9.090909090909092,true,10,3,16h48m48s,true,false,false,0,0s,"变更单未开启强制回滚验证！
变更实例数目超过 10 个且暂停超过 30min 暂停数目不超过 3 个！
"
8825198,版本发布,http://zhiyan.woa.com/cicd/5689/deploy/#/deploy/detail/8825198,5689,存储原生数据处理,85101,dps_process_unit_tkex_csig,,,,0,,cyanghuang,2024-08-22 17:23:28,2024-08-26 10:32:05,11,89h7m53s,true,16h52m22s,1,9.090909090909092,true,4,36.36363636363637,true,1,9.090909090909092,true,10,3,16h49m5s,true,false,false,0,0s,"变更单未开启强制回滚验证！
变更实例数目超过 10 个且暂停超过 30min 暂停数目不超过 3 个！
"
8825197,版本发布,http://zhiyan.woa.com/cicd/5689/deploy/#/deploy/detail/8825197,5689,存储原生数据处理,85101,dps_process_unit_tkex_csig,,,,0,,cyanghuang,2024-08-21 10:22:20,2024-08-22 17:04:22,11,2h10m29s,true,46m52s,1,9.090909090909092,true,5,45.45454545454545,true,1,9.090909090909092,true,10,3,42m46s,true,false,false,0,0s,"变更单未开启强制回滚验证！
变更实例数目超过 10 个且暂停超过 30min 暂停数目不超过 3 个！
"
8825196,版本发布,http://zhiyan.woa.com/cicd/5689/deploy/#/deploy/detail/8825196,5689,存储原生数据处理,85101,dps_process_unit_tkex_csig,,,,0,,cyanghuang,2024-08-21 10:22:19,2024-08-22 17:04:03,11,2h10m12s,true,46m52s,1,9.090909090909092,true,5,45.45454545454545,true,1,9.090909090909092,true,10,3,42m56s,true,false,false,0,0s,"变更单未开启强制回滚验证！
变更实例数目超过 10 个且暂停超过 30min 暂停数目不超过 3 个！
"
